CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
216224416020004,247056491010661,2012,23,17,2634,3,315,1.0,,2,,2.5,375.0,4,3,,,,,,,,,0.818125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,2,17.49348826875,17.49348826875,69.973953075,161.9051728333104,161.9051728333104,647.6206913332416,79.4954398611554,79.4954398611554,317.9817594446216
216224417020004,247056491010661,2012,23,17,2634,3,315,2.0,,2,,3.2,241.0,3,3,,,,,,,,,0.818125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,224.759136235023,224.759136235023,899.036544940092,117.09950997844699,117.09950997844699,468.39803991378795
216224418020004,247056491010661,2012,23,17,2634,3,315,3.0,,2,,4.5,316.0,2,3,,,,,,,,,0.818125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,382.9747224705948,382.9747224705948,1531.8988898823793,188.04058873306204,188.04058873306204,752.1623549322481
216223789020004,247056338010661,2012,23,17,5358,1,90,1.0,,1,,6.8,998.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,423.829434817152,423.829434817152,423.829434817152,208.10025249522164,208.10025249522164,208.10025249522164
216223790020004,247056338010661,2012,23,17,5358,2,180,1.0,,1,,12.1,261.0,4,7,,,,,,,,,0.47723958333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,959.814054608955,959.814054608955,959.814054608955,500.06312245126554,500.06312245126554,500.06312245126554
216223791020004,247056338010661,2012,23,17,5358,4,225,1.0,,1,,2.2,531.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:35,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1171.2363419850913,1171.2363419850913,1171.2363419850913,575.0770439146797,575.0770439146797,575.0770439146797
216225102020004,247056712010661,2012,23,19,2084,4,45,1.0,,1,,3.7,97.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,403.8896571489,403.8896571489,403.8896571489,210.4265113745769,210.4265113745769,210.4265113745769
216225098020004,247056712010661,2012,23,19,2084,3,135,1.0,,1,,18.8,97.0,4,8,,,,,,,,,0.5454166666666667,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,124.3981388,124.3981388,124.3981388,1223.5164013897345,1223.5164013897345,1223.5164013897345,637.4520451240517,637.4520451240517,637.4520451240517
216225095020004,247056712010661,2012,23,19,2084,2,180,1.0,,1,,5.4,97.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,962.603682871545,962.603682871545,962.603682871545,501.5165187760749,501.5165187760749,501.5165187760749
216225094020004,247056712010661,2012,23,19,2084,1,270,1.0,,1,,23.8,97.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,962.603682871545,962.603682871545,962.603682871545,501.5165187760749,501.5165187760749,501.5165187760749
216225099020004,247056712010661,2012,23,19,2084,3,315,1.0,,1,,0.9,299.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,564.911851993008,564.911851993008,564.911851993008,294.3190748883572,294.3190748883572,294.3190748883572
216225100020004,247056712010661,2012,23,19,2084,3,315,2.0,,1,,21.6,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,2,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
216225101020004,247056712010661,2012,23,19,2084,3,315,3.0,,1,,22.3,,5,7,,,,,,,,,0.47723958333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,1,95.24232501875,95.24232501875,95.24232501875,1297.977644127528,1297.977644127528,1297.977644127528,656.7766879285292,656.7766879285292,656.7766879285292
216225096020004,247056712010661,2012,23,19,2084,2,360,1.0,,1,,7.5,97.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,962.603682871545,962.603682871545,962.603682871545,501.5165187760749,501.5165187760749,501.5165187760749
216225097020004,247056712010661,2012,23,19,2084,2,360,2.0,,1,,18.9,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
216225124020004,247056715010661,2012,23,19,2196,1,90,1.0,,1,,3.8,,5,8,,,,,,,,,0.5454166666666667,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,1,124.3981388,124.3981388,124.3981388,1695.317739268608,1695.317739268608,1695.317739268608,857.8307760699156,857.8307760699156,857.8307760699156
216225125020004,247056715010661,2012,23,19,2196,2,360,1.0,,1,,21.4,316.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,301.4351012369424,301.4351012369424,301.4351012369424,148.0046347073387,148.0046347073387,148.0046347073387
216225263020004,247056758010661,2012,23,19,2300,1,90,1.0,,1,,8.4,12.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,298.2670538361228,298.2670538361228,298.2670538361228,155.39713504862,155.39713504862,155.39713504862
216225264020004,247056758010661,2012,23,19,2300,3,135,1.0,,1,,4.8,12.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1623.8984042188908,1623.8984042188908,1623.8984042188908,846.0510685980421,846.0510685980421,846.0510685980421
216225265020004,247056758010661,2012,23,19,2300,3,135,2.0,,1,,6.2,12.0,3,7,,,,,,,,,0.47723958333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,1623.8984042188908,1623.8984042188908,1623.8984042188908,846.0510685980421,846.0510685980421,846.0510685980421
216225147020004,247056719010661,2012,23,19,2446,2,180,1.0,,1,,12.9,999.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,442.750391728632,442.750391728632,442.750391728632,224.0316982146878,224.0316982146878,224.0316982146878
216225148020004,247056719010661,2012,23,19,2446,2,180,2.0,,1,,14.7,241.0,4,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,395.702704639125,395.702704639125,395.702704639125,206.16110911698414,206.16110911698414,206.16110911698414
216225149020004,247056719010661,2012,23,19,2446,2,180,3.0,,1,,18.5,241.0,4,8,,,,,,,,,0.5454166666666667,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,124.3981388,124.3981388,124.3981388,1012.99892387616,1012.99892387616,1012.99892387616,527.7724393394793,527.7724393394793,527.7724393394793
216225153020004,247056719010661,2012,23,19,2446,4,225,1.0,,1,,6.8,97.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,346.5373258337562,346.5373258337562,346.5373258337562,180.545946759387,180.545946759387,180.545946759387
216225154020004,247056719010661,2012,23,19,2446,4,225,2.0,,1,,12.2,241.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,899.036544940092,899.036544940092,899.036544940092,468.39803991378795,468.39803991378795,468.39803991378795
216225155020004,247056719010661,2012,23,19,2446,4,225,3.0,,1,,19.7,316.0,2,11,,,,,,,,,0.7499479166666667,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,235.19023116875,235.19023116875,235.19023116875,5148.8823798824415,5148.8823798824415,5148.8823798824415,2528.1012485222786,2528.1012485222786,2528.1012485222786
216225156020004,247056719010661,2012,23,19,2446,4,225,4.0,,1,,23.8,241.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,899.036544940092,899.036544940092,899.036544940092,468.39803991378795,468.39803991378795,468.39803991378795
216225150020004,247056719010661,2012,23,19,2446,2,360,1.0,,1,,3.2,241.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,624.330933986175,624.330933986175,624.330933986175,325.27641660679717,325.27641660679717,325.27641660679717
216225151020004,247056719010661,2012,23,19,2446,2,360,2.0,,1,,15.0,241.0,4,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,395.702704639125,395.702704639125,395.702704639125,206.16110911698414,206.16110911698414,206.16110911698414
216225152020004,247056719010661,2012,23,19,2446,2,360,3.0,,1,,16.0,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:32,290487,6,,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
216224474020004,247056503010661,2012,23,19,2566,4,45,1.0,,1,,6.4,241.0,1,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,879.3393436425,879.3393436425,879.3393436425,458.1357980377425,458.1357980377425,458.1357980377425
216224468020004,247056503010661,2012,23,19,2566,3,135,1.0,,1,,18.4,12.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1000.6275289725,1000.6275289725,1000.6275289725,521.3269425946725,521.3269425946725,521.3269425946725
216224469020004,247056503010661,2012,23,19,2566,3,135,2.0,,1,,19.3,241.0,3,10,,,,,,,,,0.6817708333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,194.372091875,194.372091875,194.372091875,2497.3237359447,2497.3237359447,2497.3237359447,1301.1056664271887,1301.1056664271887,1301.1056664271887
216224470020004,247056503010661,2012,23,19,2566,3,135,3.0,,1,,22.8,316.0,1,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,515.090304105004,515.090304105004,515.090304105004,252.9093393155569,252.9093393155569,252.9093393155569
216224467020004,247056503010661,2012,23,19,2566,2,180,1.0,,1,,5.0,531.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,292.8090854962728,292.8090854962728,292.8090854962728,143.76926097866993,143.76926097866993,143.76926097866993
216224475020004,247056503010661,2012,23,19,2566,4,225,1.0,,1,,15.5,531.0,4,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,916.9386810948,916.9386810948,916.9386810948,450.2168924175468,450.2168924175468,450.2168924175468
216224466020004,247056503010661,2012,23,19,2566,1,270,1.0,,1,,5.5,315.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,945.92655738867,945.92655738867,945.92655738867,464.449939677837,464.449939677837,464.449939677837
216224471020004,247056503010661,2012,23,19,2566,3,315,1.0,,1,,0.5,531.0,3,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1171.2363419850913,1171.2363419850913,1171.2363419850913,575.0770439146797,575.0770439146797,575.0770439146797
216224472020004,247056503010661,2012,23,19,2566,3,315,2.0,,1,,5.7,12.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,530.2525401531072,530.2525401531072,530.2525401531072,276.26157341976887,276.26157341976887,276.26157341976887
216224473020004,247056503010661,2012,23,19,2566,3,315,3.0,,1,,9.7,315.0,2,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:06,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,340.5335606599212,340.5335606599212,340.5335606599212,167.20197828402132,167.20197828402132,167.20197828402132
216225403020004,247056805010661,2012,23,19,2581,4,45,1.0,,1,,15.9,12.0,2,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1440.9036417204,1440.9036417204,1440.9036417204,750.7107973363284,750.7107973363284,750.7107973363284
216225404020004,247056805010661,2012,23,19,2581,4,45,2.0,,1,,21.5,12.0,1,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,640.4016185424,640.4016185424,640.4016185424,333.6492432605904,333.6492432605904,333.6492432605904
216225397020004,247056805010661,2012,23,19,2581,1,90,1.0,,1,,2.7,531.0,2,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,1042.59324109668,1042.59324109668,1042.59324109668,511.9132813784699,511.9132813784699,511.9132813784699
216225405020004,247056805010661,2012,23,19,2581,4,225,1.0,,1,,13.8,746.0,4,7,,,,,,,,,0.47723958333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,95.24232501875,95.24232501875,95.24232501875,873.63879893199,873.63879893199,873.63879893199,428.9566502756071,428.9566502756071,428.9566502756071
216225398020004,247056805010661,2012,23,19,2581,1,270,1.0,,1,,2.6,12.0,3,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,48.59302296875,48.59302296875,48.59302296875,828.51959398923,828.51959398923,828.51959398923,431.65870846838885,431.65870846838885,431.65870846838885
216225399020004,247056805010661,2012,23,19,2581,1,270,2.0,,1,,8.3,375.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,287.8314183703296,287.8314183703296,287.8314183703296,141.32522641983184,141.32522641983184,141.32522641983184
216225401020004,247056805010661,2012,23,19,2581,3,315,1.0,,1,,11.9,12.0,1,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,69.973953075,69.973953075,69.973953075,1440.9036417204,1440.9036417204,1440.9036417204,750.7107973363284,750.7107973363284,750.7107973363284
216225402020004,247056805010661,2012,23,19,2581,3,315,2.0,,1,,19.8,531.0,2,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,667.2596743018752,667.2596743018752,667.2596743018752,327.6245000822207,327.6245000822207,327.6245000822207
216225400020004,247056805010661,2012,23,19,2581,2,360,1.0,,1,,11.6,,5,5,,,,,,,,,0.34088541666666666,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,,1,,,1,48.59302296875,48.59302296875,48.59302296875,662.2334919018,662.2334919018,662.2334919018,335.0901469023108,335.0901469023108,335.0901469023108
216224811020004,247056613010661,2012,23,19,2613,3,315,1.0,,2,,9.4,12.0,4,3,,,,,,,,,0.818125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,2,17.49348826875,17.49348826875,69.973953075,180.11295521505,180.11295521505,720.4518208602,93.83884966704105,93.83884966704105,375.3553986681642
216224812020004,247056613010661,2012,23,19,2613,3,315,2.0,,2,,16.5,12.0,3,3,,,,,,,,,0.818125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,298.2670538361228,298.2670538361228,1193.0682153444911,155.39713504862,155.39713504862,621.58854019448
216224813020004,247056613010661,2012,23,19,2613,3,315,3.0,,2,,19.4,12.0,4,3,,,,,,,,,0.818125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:07,20004,FSTROFFE,2022-04-18 09:42:34,290487,6,0,1,,,1,17.49348826875,17.49348826875,69.973953075,180.11295521505,180.11295521505,720.4518208602,93.83884966704105,93.83884966704105,375.3553986681642
216223184020004,247056198010661,2012,23,19,2614,1,90,1.0,,1,,8.5,129.0,3,7,,,,,,,,,0.5051267916207277,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,95.24232501875,95.24232501875,100.80775305181919,1408.4008338156666,1408.4008338156666,1490.6998902569349,733.7768344179623,733.7768344179623,776.6546428238631
216223185020004,247056198010661,2012,23,19,2614,1,90,2.0,,1,,11.0,129.0,3,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,51.43252706725469,718.571853987585,718.571853987585,760.5611684984361,374.37593592753177,374.37593592753177,396.2523687876852
216223191020004,247056198010661,2012,23,19,2614,3,135,3.0,,1,,12.8,746.0,3,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,51.43252706725469,477.572229736875,477.572229736875,505.47887601697903,234.48796480080563,234.48796480080563,248.19012812433672
216223186020004,247056198010661,2012,23,19,2614,1,90,3.0,,1,,20.2,129.0,2,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,51.43252706725469,851.56434920193,851.56434920193,901.3250002578311,443.6650259342055,443.6650259342055,469.59032513433
216223189020004,247056198010661,2012,23,19,2614,3,135,1.0,,1,,0.8,,5,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,1,48.59302296875,48.59302296875,51.43252706725469,662.2334919018,662.2334919018,700.9307080768776,335.0901469023108,335.0901469023108,354.6709382869001
216223190020004,247056198010661,2012,23,19,2614,3,135,2.0,,1,,11.5,746.0,3,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,51.43252706725469,477.572229736875,477.572229736875,505.47887601697903,234.48796480080563,234.48796480080563,248.19012812433672
216223192020004,247056198010661,2012,23,19,2614,3,135,4.0,,2,,16.0,241.0,4,5,,,,,,,,,6.1745283018867925,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,880.1755103773585,395.702704639125,395.702704639125,7167.445216104906,206.16110911698414,206.16110911698414,3734.238957590656
216223193020004,247056198010661,2012,23,19,2614,3,315,1.0,,1,,5.6,379.0,4,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,2,48.59302296875,48.59302296875,51.43252706725469,421.6280542534125,421.6280542534125,446.26563625499006,207.01937463842555,207.01937463842555,219.11642740120013
216223194020004,247056198010661,2012,23,19,2614,3,315,2.0,,1,,8.2,379.0,4,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,51.43252706725469,421.6280542534125,421.6280542534125,446.26563625499006,207.01937463842555,207.01937463842555,219.11642740120013
216223187020004,247056198010661,2012,23,19,2614,2,360,1.0,,1,,12.6,129.0,4,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,51.43252706725469,434.029771203405,434.029771203405,459.39204008298657,226.12951079697402,226.12951079697402,239.343252883236
216223188020004,247056198010661,2012,23,19,2614,2,360,2.0,,1,,14.2,129.0,4,5,,,,,,,,,0.36080485115766264,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,48.59302296875,48.59302296875,51.43252706725469,434.029771203405,434.029771203405,459.39204008298657,226.12951079697402,226.12951079697402,239.343252883236
216223435020004,247056239010661,2012,23,19,2637,1,90,1.0,,1,,10.6,129.0,4,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:04,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,277.7790535701792,277.7790535701792,277.7790535701792,144.72288691006335,144.72288691006335,144.72288691006335
216223438020004,247056239010661,2012,23,19,2637,2,180,1.0,,1,,21.9,,5,6,,,,,,,,,0.4090625,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,1,69.973953075,69.973953075,69.973953075,953.616228338592,953.616228338592,953.616228338592,482.52981153932757,482.52981153932757,482.52981153932757
216223436020004,247056239010661,2012,23,19,2637,1,270,1.0,,1,,10.0,379.0,3,3,,,,,,,,,0.20453125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,17.49348826875,17.49348826875,17.49348826875,236.766666582693,236.766666582693,236.766666582693,116.25243329210227,116.25243329210227,116.25243329210227
216223437020004,247056239010661,2012,23,19,2637,1,270,2.0,,1,,14.0,379.0,3,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,420.918518369232,420.918518369232,420.918518369232,206.67099251929292,206.67099251929292,206.67099251929292
216223439020004,247056239010661,2012,23,19,2637,3,315,1.0,,1,,16.7,12.0,2,4,,,,,,,,,0.27270833333333333,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,0,1,,,1,31.0995347,31.0995347,31.0995347,640.4016185424,640.4016185424,640.4016185424,333.6492432605904,333.6492432605904,333.6492432605904
216223440020004,247056239010661,2012,23,19,2637,3,315,2.0,,1,,20.2,,5,12,,,,,,,,,0.818125,,,,,,,,,,BOCONNELL,2013-08-29 08:24:05,20004,FSTROFFE,2022-04-18 09:42:33,290487,6,,1,,,1,279.8958123,279.8958123,279.8958123,3814.464913354368,3814.464913354368,3814.464913354368,1930.1192461573103,1930.1192461573103,1930.1192461573103
