CN,STATECD,COUNTYCD,PLOT,MEASYEAR,INVYR,CONDID,EVALID,PLT_CN,CND_CN,STRATUM_CN,PHASE,CONDPROP_CWD,CONDPROP_FWD_SM,CONDPROP_FWD_MD,CONDPROP_FWD_LG,CONDPROP_DUFF,CWD_TL_COND,CWD_TL_UNADJ,CWD_TL_ADJ,CWD_LPA_COND,CWD_LPA_UNADJ,CWD_LPA_ADJ,CWD_VOLCF_COND,CWD_VOLCF_UNADJ,CWD_VOLCF_ADJ,CWD_DRYBIO_COND,CWD_DRYBIO_UNADJ,CWD_DRYBIO_ADJ,CWD_CARBON_COND,CWD_CARBON_UNADJ,CWD_CARBON_ADJ,FWD_SM_TL_COND,FWD_SM_TL_UNADJ,FWD_SM_TL_ADJ,FWD_SM_CNT_COND,FWD_SM_VOLCF_COND,FWD_SM_VOLCF_UNADJ,FWD_SM_VOLCF_ADJ,FWD_SM_DRYBIO_COND,FWD_SM_DRYBIO_UNADJ,FWD_SM_DRYBIO_ADJ,FWD_SM_CARBON_COND,FWD_SM_CARBON_UNADJ,FWD_SM_CARBON_ADJ,FWD_MD_TL_COND,FWD_MD_TL_UNADJ,FWD_MD_TL_ADJ,FWD_MD_CNT_COND,FWD_MD_VOLCF_COND,FWD_MD_VOLCF_UNADJ,FWD_MD_VOLCF_ADJ,FWD_MD_DRYBIO_COND,FWD_MD_DRYBIO_UNADJ,FWD_MD_DRYBIO_ADJ,FWD_MD_CARBON_COND,FWD_MD_CARBON_UNADJ,FWD_MD_CARBON_ADJ,FWD_LG_TL_COND,FWD_LG_TL_UNADJ,FWD_LG_TL_ADJ,FWD_LG_CNT_COND,FWD_LG_VOLCF_COND,FWD_LG_VOLCF_UNADJ,FWD_LG_VOLCF_ADJ,FWD_LG_DRYBIO_COND,FWD_LG_DRYBIO_UNADJ,FWD_LG_DRYBIO_ADJ,FWD_LG_CARBON_COND,FWD_LG_CARBON_UNADJ,FWD_LG_CARBON_ADJ,PILE_SAMPLE_AREA_COND,PILE_SAMPLE_AREA_UNADJ,PILE_SAMPLE_AREA_ADJ,PILE_VOLCF_COND,PILE_VOLCF_UNADJ,PILE_VOLCF_ADJ,PILE_DRYBIO_COND,PILE_DRYBIO_UNADJ,PILE_DRYBIO_ADJ,PILE_CARBON_COND,PILE_CARBON_UNADJ,PILE_CARBON_ADJ,FUEL_DEPTH,FUEL_BIOMASS,FUEL_CARBON,DUFF_DEPTH,DUFF_BIOMASS,DUFF_CARBON,LITTER_DEPTH,LITTER_BIOMASS,LITTER_CARBON,DUFF_TC_COND,DUFF_TC_UNADJ,DUFF_TC_ADJ,AVG_WOOD_DENSITY,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CYCLE,SUBCYCLE,UNITCD,RSCD,PILE_TL_COND,PILE_TL_UNADJ,PILE_TL_ADJ,CONDPROP_PILE
1209858154290487,23,25,810.0,2016,2016,1,232007,304030325489998,448843889489998,1180231312290487,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,191.2749244713,,,,1111.808365525,833.85627414375,837.0172152891016,12416.575561283327,9312.431670962495,9347.732776614363,6469.0358674286135,4851.77690057146,4870.168776616083,18.0,24.0,23.9093655589,29.0,4.5509193107898,3.41318948309235,3.4261280330661648,76.00170653247751,57.00127989935814,57.217357533548274,38.00085326623876,28.50063994967907,28.608678766774137,18.0,24.0,23.9093655589,15.0,72.852526006832,54.639394505124,54.84651882091295,1216.6588602424627,912.494145181847,915.9531828815508,608.3294301212313,456.2470725909235,457.9765914407754,30.0,40.0,39.8489425982,9.0,312.240572369388,234.180429277041,235.0681488724809,5214.510460004753,3910.882845003565,3925.7080263720395,2607.2552300023767,1955.4414225017824,1962.8540131860198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.1,1727.88,863.94,0.1,671.55,335.775,6.0,8.0,7.969754253308,19.6474088607,FSTROFFE,2022-04-18 09:49:30,290487,FSTROFFE,2022-04-18 09:49:30,290487,8,3,7,24,144.0,192.0,191.2749244713,0.75
752945385290487,23,25,810.0,2016,2016,2,231607,304030325489998,448843890489998,465695908489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,190.9421487603,,,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,10.0,40.0,39.7796143251,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.955816361754,28.08,FSCJBARNETT,2020-06-12 06:09:16,290487,FSCJBARNETT,2020-06-12 06:09:16,290487,8,3,7,24,48.0,192.0,190.9421487603,0.25
1209855167290487,23,25,810.0,2016,2016,2,231707,304030325489998,448843890489998,524623527126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,190.9421487603,,,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,10.0,40.0,39.7796143251,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.955846843739,28.08,FSTROFFE,2022-04-18 09:47:00,290487,FSTROFFE,2022-04-18 09:47:00,290487,8,3,7,24,48.0,192.0,190.9421487603,0.25
1209856162290487,23,25,810.0,2016,2016,2,231807,304030325489998,448843890489998,645321134126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.0819672131,,,,,,,,,,,,,6.0,24.0,23.8852459016,,,,,,,,,,,6.0,24.0,23.8852459016,,,,,,,,,,,10.0,40.0,39.8087431694,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.96168320219,28.08,FSTROFFE,2022-04-18 09:48:09,290487,FSTROFFE,2022-04-18 09:48:10,290487,8,3,7,24,48.0,192.0,191.0819672131,0.25
1209857157290487,23,25,810.0,2016,2016,2,231907,304030325489998,448843890489998,755766668290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.1351351351,,,,,,,,,,,,,6.0,24.0,23.8918918919,,,,,,,,,,,6.0,24.0,23.8918918919,,,,,,,,,,,10.0,40.0,39.8198198198,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.963923337091,28.08,FSTROFFE,2022-04-18 09:48:48,290487,FSTROFFE,2022-04-18 09:48:48,290487,8,3,7,24,48.0,192.0,191.1351351351,0.25
1209858155290487,23,25,810.0,2016,2016,2,232007,304030325489998,448843890489998,1180231312290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.2749244713,,,,,,,,,,,,,6.0,24.0,23.9093655589,,,,,,,,,,,6.0,24.0,23.9093655589,,,,,,,,,,,10.0,40.0,39.8489425982,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.969754253308,28.08,FSTROFFE,2022-04-18 09:49:30,290487,FSTROFFE,2022-04-18 09:49:30,290487,8,3,7,24,48.0,192.0,191.2749244713,0.25
752945313290487,23,25,1197.0,2016,2016,1,231607,304030387489998,448847681489998,465695908489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,190.9421487603,,,,571.4539501125,571.4539501125,574.6198999746191,13985.598743225464,13985.598743225464,14063.081284739179,6866.928982923703,6866.928982923703,6904.972910806937,24.0,24.0,23.867768595,25.0,2.94240472680375,2.94240472680375,2.9587061380325794,85.82220137156654,85.82220137156654,86.29767063124281,42.91110068578327,42.91110068578327,43.148835315621405,24.0,24.0,23.867768595,9.0,32.7836367030744,32.7836367030744,32.965263499213314,956.2123949820542,956.2123949820542,961.5099705775227,478.1061974910271,478.1061974910271,480.75498528876136,40.0,40.0,39.7796143251,12.0,312.240572369388,312.240572369388,313.9704370362544,9107.235668210678,9107.235668210678,9157.691267480544,4553.617834105339,4553.617834105339,4578.845633740272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,6120.18,3060.09,0.35,5552.085,2776.0425,8.0,8.0,7.955816361754,34.3145505482,FSCJBARNETT,2020-06-12 06:09:16,290487,FSCJBARNETT,2020-06-12 06:09:17,290487,8,3,7,24,192.0,192.0,190.9421487603,1.0
1209855094290487,23,25,1197.0,2016,2016,1,231707,304030387489998,448847681489998,524623527126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,190.9421487603,,,,571.4539501125,571.4539501125,574.6198999746191,13985.598743225464,13985.598743225464,14063.081284739179,6866.928982923703,6866.928982923703,6904.972910806937,24.0,24.0,23.867768595,25.0,2.94240472680375,2.94240472680375,2.9587061380325794,85.82220137156654,85.82220137156654,86.29767063124281,42.91110068578327,42.91110068578327,43.148835315621405,24.0,24.0,23.867768595,9.0,32.7836367030744,32.7836367030744,32.965263499213314,956.2123949820542,956.2123949820542,961.5099705775227,478.1061974910271,478.1061974910271,480.75498528876136,40.0,40.0,39.7796143251,12.0,312.240572369388,312.240572369388,313.9704370362544,9107.235668210678,9107.235668210678,9157.691267480544,4553.617834105339,4553.617834105339,4578.845633740272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,6120.18,3060.09,0.35,5552.085,2776.0425,8.0,8.0,7.955846843739,34.3145505482,FSTROFFE,2022-04-18 09:47:00,290487,FSTROFFE,2022-04-18 09:47:00,290487,8,3,7,24,192.0,192.0,190.9421487603,1.0
1209856089290487,23,25,1197.0,2016,2016,1,231807,304030387489998,448847681489998,645321134126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.0819672131,,,,571.4539501125,571.4539501125,574.199439234523,13985.598743225464,13985.598743225464,14052.791050159285,6866.928982923703,6866.928982923703,6899.92040562821,24.0,24.0,23.8852459016,25.0,2.94240472680375,2.94240472680375,2.9565411942626563,85.82220137156654,85.82220137156654,86.23452491967976,42.91110068578327,42.91110068578327,43.11726245983988,24.0,24.0,23.8852459016,9.0,32.7836367030744,32.7836367030744,32.94114216424222,956.2123949820542,956.2123949820542,960.8064147245898,478.1061974910271,478.1061974910271,480.4032073622949,40.0,40.0,39.8087431694,12.0,312.240572369388,312.240572369388,313.7406986607989,9107.235668210678,9107.235668210678,9150.990403747724,4553.617834105339,4553.617834105339,4575.495201873862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,6120.18,3060.09,0.35,5552.085,2776.0425,8.0,8.0,7.96168320219,34.3145505482,FSTROFFE,2022-04-18 09:48:09,290487,FSTROFFE,2022-04-18 09:48:10,290487,8,3,7,24,192.0,192.0,191.0819672131,1.0
1209857083290487,23,25,1197.0,2016,2016,1,231907,304030387489998,448847681489998,755766668290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.1351351351,,,,571.4539501125,571.4539501125,574.0397145926471,13985.598743225464,13985.598743225464,14048.881995457254,6866.928982923703,6866.928982923703,6898.001059769512,24.0,24.0,23.8918918919,25.0,2.94240472680375,2.94240472680375,2.9557187753413237,85.82220137156654,85.82220137156654,86.21053712437906,42.91110068578327,42.91110068578327,43.10526856218953,24.0,24.0,23.8918918919,9.0,32.7836367030744,32.7836367030744,32.93197895059962,956.2123949820542,956.2123949820542,960.5391479005251,478.1061974910271,478.1061974910271,480.26957395026255,40.0,40.0,39.8198198198,12.0,312.240572369388,312.240572369388,313.6534256380278,9107.235668210678,9107.235668210678,9148.444879379053,4553.617834105339,4553.617834105339,4574.222439689526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,6120.18,3060.09,0.35,5552.085,2776.0425,8.0,8.0,7.963923337091,34.3145505482,FSTROFFE,2022-04-18 09:48:48,290487,FSTROFFE,2022-04-18 09:48:48,290487,8,3,7,24,192.0,192.0,191.1351351351,1.0
1209858080290487,23,25,1197.0,2016,2016,1,232007,304030387489998,448847681489998,1180231312290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.2749244713,,,,571.4539501125,571.4539501125,573.6201894988249,13985.598743225464,13985.598743225464,14038.614659613733,6866.928982923703,6866.928982923703,6892.959797870343,24.0,24.0,23.9093655589,25.0,2.94240472680375,2.94240472680375,2.9535586491949695,85.82220137156654,85.82220137156654,86.14753193021538,42.91110068578327,42.91110068578327,43.07376596510769,24.0,24.0,23.9093655589,9.0,32.7836367030744,32.7836367030744,32.907911292547766,956.2123949820542,956.2123949820542,959.8371576620468,478.1061974910271,478.1061974910271,479.9185788310234,40.0,40.0,39.8489425982,12.0,312.240572369388,312.240572369388,313.42419849664117,9107.235668210678,9107.235668210678,9141.758926998438,4553.617834105339,4553.617834105339,4570.879463499219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.15,6120.18,3060.09,0.35,5552.085,2776.0425,8.0,8.0,7.969754253308,34.3145505482,FSTROFFE,2022-04-18 09:49:29,290487,FSTROFFE,2022-04-18 09:49:30,290487,8,3,7,24,192.0,192.0,191.2749244713,1.0
752945306290487,23,25,1207.0,2016,2016,1,231607,304030007489998,448821252489998,465695908489998,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,190.9421487603,,,,707.514414425,530.63581081875,533.5756214050035,8733.764930165164,6550.323697623872,6586.6135796051685,4489.971906104445,3367.4789295783335,3386.1353225399866,18.0,24.0,23.867768595,113.0,17.7328924868706,13.29966936515295,13.37335174390726,492.3425697030831,369.25692727731234,371.3026720267711,246.17128485154154,184.62846363865617,185.65133601338556,18.0,24.0,23.867768595,53.0,257.4122585574731,193.0591939181048,194.12877393981177,7146.88892097525,5360.1666907314375,5389.86290508452,3573.444460487625,2680.0833453657187,2694.93145254226,30.0,40.0,39.7796143251,1.0,34.693396929932,26.020047697449,26.164203086354533,963.2402727788792,722.4302045841595,726.4325879890578,481.6201363894396,361.21510229207973,363.2162939945289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.05,42841.26,21420.63,0.8333333333333334,13219.25,6609.625,6.0,8.0,7.955816361754,32.6639634803,FSCJBARNETT,2020-06-12 06:09:16,290487,FSCJBARNETT,2020-06-12 06:09:17,290487,8,3,7,24,144.0,192.0,190.9421487603,0.75
1209855087290487,23,25,1207.0,2016,2016,1,231707,304030007489998,448821252489998,524623527126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,190.9421487603,,,,707.514414425,530.63581081875,533.5756214050035,8733.764930165164,6550.323697623872,6586.6135796051685,4489.971906104445,3367.4789295783335,3386.1353225399866,18.0,24.0,23.867768595,113.0,17.7328924868706,13.29966936515295,13.37335174390726,492.3425697030831,369.25692727731234,371.3026720267711,246.17128485154154,184.62846363865617,185.65133601338556,18.0,24.0,23.867768595,53.0,257.4122585574731,193.0591939181048,194.12877393981177,7146.88892097525,5360.1666907314375,5389.86290508452,3573.444460487625,2680.0833453657187,2694.93145254226,30.0,40.0,39.7796143251,1.0,34.693396929932,26.020047697449,26.164203086354533,963.2402727788792,722.4302045841595,726.4325879890578,481.6201363894396,361.21510229207973,363.2162939945289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.05,42841.26,21420.63,0.8333333333333334,13219.25,6609.625,6.0,8.0,7.955846843739,32.6639634803,FSTROFFE,2022-04-18 09:47:00,290487,FSTROFFE,2022-04-18 09:47:00,290487,8,3,7,24,144.0,192.0,190.9421487603,0.75
1209856082290487,23,25,1207.0,2016,2016,1,231807,304030007489998,448821252489998,645321134126144,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,191.0819672131,,,,707.514414425,530.63581081875,533.1851935749143,8733.764930165164,6550.323697623872,6581.794024242518,4489.971906104445,3367.4789295783335,3383.657620386191,18.0,24.0,23.8852459016,113.0,17.7328924868706,13.29966936515295,13.363566198067206,492.3425697030831,369.25692727731234,371.03098252160964,246.17128485154154,184.62846363865617,185.51549126080482,18.0,24.0,23.8852459016,53.0,257.4122585574731,193.0591939181048,193.98672607831531,7146.88892097525,5360.1666907314375,5385.919035848197,3573.444460487625,2680.0833453657187,2692.9595179240987,30.0,40.0,39.8087431694,1.0,34.693396929932,26.020047697449,26.145058221733244,963.2402727788792,722.4302045841595,725.9010429040559,481.6201363894396,361.21510229207973,362.95052145202794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.05,42841.26,21420.63,0.8333333333333334,13219.25,6609.625,6.0,8.0,7.96168320219,32.6639634803,FSTROFFE,2022-04-18 09:48:09,290487,FSTROFFE,2022-04-18 09:48:10,290487,8,3,7,24,144.0,192.0,191.0819672131,0.75
1209857076290487,23,25,1207.0,2016,2016,1,231907,304030007489998,448821252489998,755766668290487,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,191.1351351351,,,,707.514414425,530.63581081875,533.0368778360294,8733.764930165164,6550.323697623872,6579.963171368777,4489.971906104445,3367.4789295783335,3382.7163907981453,18.0,24.0,23.8918918919,113.0,17.7328924868706,13.29966936515295,13.359848864542782,492.3425697030831,369.25692727731234,370.9277731020965,246.17128485154154,184.62846363865617,185.46388655104826,18.0,24.0,23.8918918919,53.0,257.4122585574731,193.0591939181048,193.9327649313089,7146.88892097525,5360.1666907314375,5384.420838653299,3573.444460487625,2680.0833453657187,2692.2104193266496,30.0,40.0,39.8198198198,1.0,34.693396929932,26.020047697449,26.13778546983565,963.2402727788792,722.4302045841595,725.6991195370289,481.6201363894396,361.21510229207973,362.84955976851444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.05,42841.26,21420.63,0.8333333333333334,13219.25,6609.625,6.0,8.0,7.963923337091,32.6639634803,FSTROFFE,2022-04-18 09:48:48,290487,FSTROFFE,2022-04-18 09:48:48,290487,8,3,7,24,144.0,192.0,191.1351351351,0.75
1209858073290487,23,25,1207.0,2016,2016,1,232007,304030007489998,448821252489998,1180231312290487,,0.75,0.75,0.75,0.75,0.75,144.0,192.0,191.2749244713,,,,707.514414425,530.63581081875,532.6473188203374,8733.764930165164,6550.323697623872,6575.1543409052365,4489.971906104445,3367.4789295783335,3380.244202245424,18.0,24.0,23.9093655589,113.0,17.7328924868706,13.29966936515295,13.350085094361264,492.3425697030831,369.25692727731234,370.65668818435296,246.17128485154154,184.62846363865617,185.32834409217648,18.0,24.0,23.9093655589,53.0,257.4122585574731,193.0591939181048,193.79103316722575,7146.88892097525,5360.1666907314375,5380.485745662186,3573.444460487625,2680.0833453657187,2690.242872831093,30.0,40.0,39.8489425982,1.0,34.693396929932,26.020047697449,26.118683208053433,963.2402727788792,722.4302045841595,725.1687572929698,481.6201363894396,361.21510229207973,362.5843786464849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.05,42841.26,21420.63,0.8333333333333334,13219.25,6609.625,6.0,8.0,7.969754253308,32.6639634803,FSTROFFE,2022-04-18 09:49:29,290487,FSTROFFE,2022-04-18 09:49:30,290487,8,3,7,24,144.0,192.0,191.2749244713,0.75
752945307290487,23,25,1207.0,2016,2016,2,231607,304030007489998,448821253489998,465695908489998,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,190.9421487603,,,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,10.0,40.0,39.7796143251,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.955816361754,28.08,FSCJBARNETT,2020-06-12 06:09:16,290487,FSCJBARNETT,2020-06-12 06:09:17,290487,8,3,7,24,48.0,192.0,190.9421487603,0.25
1209855088290487,23,25,1207.0,2016,2016,2,231707,304030007489998,448821253489998,524623527126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,190.9421487603,,,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,6.0,24.0,23.867768595,,,,,,,,,,,10.0,40.0,39.7796143251,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.955846843739,28.08,FSTROFFE,2022-04-18 09:47:00,290487,FSTROFFE,2022-04-18 09:47:00,290487,8,3,7,24,48.0,192.0,190.9421487603,0.25
1209856083290487,23,25,1207.0,2016,2016,2,231807,304030007489998,448821253489998,645321134126144,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.0819672131,,,,,,,,,,,,,6.0,24.0,23.8852459016,,,,,,,,,,,6.0,24.0,23.8852459016,,,,,,,,,,,10.0,40.0,39.8087431694,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.96168320219,28.08,FSTROFFE,2022-04-18 09:48:09,290487,FSTROFFE,2022-04-18 09:48:10,290487,8,3,7,24,48.0,192.0,191.0819672131,0.25
1209857077290487,23,25,1207.0,2016,2016,2,231907,304030007489998,448821253489998,755766668290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.1351351351,,,,,,,,,,,,,6.0,24.0,23.8918918919,,,,,,,,,,,6.0,24.0,23.8918918919,,,,,,,,,,,10.0,40.0,39.8198198198,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.963923337091,28.08,FSTROFFE,2022-04-18 09:48:48,290487,FSTROFFE,2022-04-18 09:48:48,290487,8,3,7,24,48.0,192.0,191.1351351351,0.25
1209858074290487,23,25,1207.0,2016,2016,2,232007,304030007489998,448821253489998,1180231312290487,,0.25,0.25,0.25,0.25,0.25,48.0,192.0,191.2749244713,,,,,,,,,,,,,6.0,24.0,23.9093655589,,,,,,,,,,,6.0,24.0,23.9093655589,,,,,,,,,,,10.0,40.0,39.8489425982,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,7.969754253308,28.08,FSTROFFE,2022-04-18 09:49:29,290487,FSTROFFE,2022-04-18 09:49:30,290487,8,3,7,24,48.0,192.0,191.2749244713,0.25
752945335290487,23,25,1265.0,2016,2016,1,231607,304030382489998,448847284489998,465695908489998,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,190.9421487603,,,,161.32883625625,161.32883625625,162.22262482276662,2849.285069426414,2849.285069426414,2865.0705822764216,1484.4775211711617,1484.4775211711617,1492.7017733660157,24.0,24.0,23.867768595,65.0,7.65025228968975,7.65025228968975,7.692635958884707,169.97661942754195,169.97661942754195,170.9183181501322,84.98830971377097,84.98830971377097,85.4591590750661,24.0,24.0,23.867768595,5.0,18.213131501708,18.213131501708,18.314035277340732,404.66724555238744,404.66724555238744,406.9091693504616,202.33362277619372,202.33362277619372,203.4545846752308,40.0,40.0,39.7796143251,1.0,26.020047697449,26.020047697449,26.164203086354533,578.1246915106823,578.1246915106823,581.3275983888578,289.06234575534114,289.06234575534114,290.6637991944289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17278.8,8639.4,0.4125,2770.14375,1385.071875,8.0,8.0,7.955816361754,26.1393331712,FSCJBARNETT,2020-06-12 06:09:16,290487,FSCJBARNETT,2020-06-12 06:09:16,290487,8,3,7,24,192.0,192.0,190.9421487603,1.0
1209855116290487,23,25,1265.0,2016,2016,1,231707,304030382489998,448847284489998,524623527126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,190.9421487603,,,,161.32883625625,161.32883625625,162.22262482276662,2849.285069426414,2849.285069426414,2865.0705822764216,1484.4775211711617,1484.4775211711617,1492.7017733660157,24.0,24.0,23.867768595,65.0,7.65025228968975,7.65025228968975,7.692635958884707,169.97661942754195,169.97661942754195,170.9183181501322,84.98830971377097,84.98830971377097,85.4591590750661,24.0,24.0,23.867768595,5.0,18.213131501708,18.213131501708,18.314035277340732,404.66724555238744,404.66724555238744,406.9091693504616,202.33362277619372,202.33362277619372,203.4545846752308,40.0,40.0,39.7796143251,1.0,26.020047697449,26.020047697449,26.164203086354533,578.1246915106823,578.1246915106823,581.3275983888578,289.06234575534114,289.06234575534114,290.6637991944289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17278.8,8639.4,0.4125,2770.14375,1385.071875,8.0,8.0,7.955846843739,26.1393331712,FSTROFFE,2022-04-18 09:47:00,290487,FSTROFFE,2022-04-18 09:47:00,290487,8,3,7,24,192.0,192.0,190.9421487603,1.0
1209856112290487,23,25,1265.0,2016,2016,1,231807,304030382489998,448847284489998,645321134126144,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.0819672131,,,,161.32883625625,161.32883625625,162.1039233213109,2849.285069426414,2849.285069426414,2862.9741534936647,1484.4775211711617,1484.4775211711617,1491.6095339701994,24.0,24.0,23.8852459016,65.0,7.65025228968975,7.65025228968975,7.687007105082906,169.97661942754195,169.97661942754195,170.7932538379694,84.98830971377097,84.98830971377097,85.3966269189847,24.0,24.0,23.8852459016,5.0,18.213131501708,18.213131501708,18.300634535690126,404.66724555238744,404.66724555238744,406.61142586732683,202.33362277619372,202.33362277619372,203.30571293366341,40.0,40.0,39.8087431694,1.0,26.020047697449,26.020047697449,26.145058221733244,578.1246915106823,578.1246915106823,580.902229493232,289.06234575534114,289.06234575534114,290.451114746616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17278.8,8639.4,0.4125,2770.14375,1385.071875,8.0,8.0,7.96168320219,26.1393331712,FSTROFFE,2022-04-18 09:48:09,290487,FSTROFFE,2022-04-18 09:48:10,290487,8,3,7,24,192.0,192.0,191.0819672131,1.0
1209857106290487,23,25,1265.0,2016,2016,1,231907,304030382489998,448847284489998,755766668290487,,1.0,1.0,1.0,1.0,1.0,192.0,192.0,191.1351351351,,,,161.32883625625,161.32883625625,162.05883099044118,2849.285069426414,2849.285069426414,2862.1777620482526,1484.4775211711617,1484.4775211711617,1491.1946140271398,24.0,24.0,23.8918918919,65.0,7.65025228968975,7.65025228968975,7.684868815887441,169.97661942754195,169.97661942754195,170.7457444023272,84.98830971377097,84.98830971377097,85.3728722011636,24.0,24.0,23.8918918919,5.0,18.213131501708,18.213131501708,18.295543861444234,404.66724555238744,404.66724555238744,406.49831906167424,202.33362277619372,202.33362277619372,203.24915953083712,40.0,40.0,39.8198198198,1.0,26.020047697449,26.020047697449,26.13778546983565,578.1246915106823,578.1246915106823,580.7406403410474,289.06234575534114,289.06234575534114,290.3703201705237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,17278.8,8639.4,0.4125,2770.14375,1385.071875,8.0,8.0,7.963923337091,26.1393331712,FSTROFFE,2022-04-18 09:48:48,290487,FSTROFFE,2022-04-18 09:48:48,290487,8,3,7,24,192.0,192.0,191.1351351351,1.0
