CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_IN_INSTANCE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
366751891489998,243882436489998,2015,23,21,599,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366751892489998,243882436489998,2015,23,21,599,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366770504489998,243882698489998,2015,23,21,1071,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366770505489998,243882698489998,2015,23,21,1071,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366770506489998,243882698489998,2015,23,21,1071,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366770507489998,243882698489998,2015,23,21,1071,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366770508489998,243882698489998,2015,23,21,1071,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366770509489998,243882698489998,2015,23,21,1071,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366770510489998,243882698489998,2015,23,21,1071,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366770511489998,243882698489998,2015,23,21,1071,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366793325489998,243883007489998,2015,23,21,1263,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793326489998,243883007489998,2015,23,21,1263,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793327489998,243883007489998,2015,23,21,1263,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793328489998,243883007489998,2015,23,21,1263,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793329489998,243883007489998,2015,23,21,1263,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793330489998,243883007489998,2015,23,21,1263,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793331489998,243883007489998,2015,23,21,1263,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793332489998,243883007489998,2015,23,21,1263,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366750486489998,243882419489998,2015,23,21,1493,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366750487489998,243882419489998,2015,23,21,1493,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366750488489998,243882419489998,2015,23,21,1493,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366750489489998,243882419489998,2015,23,21,1493,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366750490489998,243882419489998,2015,23,21,1493,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366750491489998,243882419489998,2015,23,21,1493,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366750492489998,243882419489998,2015,23,21,1493,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366750493489998,243882419489998,2015,23,21,1493,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773193489998,243882733489998,2015,23,21,1504,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773194489998,243882733489998,2015,23,21,1504,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773195489998,243882733489998,2015,23,21,1504,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773196489998,243882733489998,2015,23,21,1504,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773197489998,243882733489998,2015,23,21,1504,3,135,1,,2,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773198489998,243882733489998,2015,23,21,1504,3,315,1,,2,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773199489998,243882733489998,2015,23,21,1504,4,45,1,,2,0.0,21.6,,21.6,0.0,21.6,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773200489998,243882733489998,2015,23,21,1504,4,45,2,,1,21.6,24.0,,2.4,21.6,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366773201489998,243882733489998,2015,23,21,1504,4,225,1,,2,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366757039489998,243882520489998,2015,23,21,1716,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366757040489998,243882520489998,2015,23,21,1716,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366757041489998,243882520489998,2015,23,21,1716,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366757042489998,243882520489998,2015,23,21,1716,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366757043489998,243882520489998,2015,23,21,1716,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366757044489998,243882520489998,2015,23,21,1716,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366757045489998,243882520489998,2015,23,21,1716,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366757046489998,243882520489998,2015,23,21,1716,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:28,1,,
366788436489998,243882940489998,2015,23,21,1736,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366788437489998,243882940489998,2015,23,21,1736,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366788438489998,243882940489998,2015,23,21,1736,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366788439489998,243882940489998,2015,23,21,1736,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366788440489998,243882940489998,2015,23,21,1736,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366788441489998,243882940489998,2015,23,21,1736,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366788442489998,243882940489998,2015,23,21,1736,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366788443489998,243882940489998,2015,23,21,1736,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751125489998,243882426489998,2015,23,23,224,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751126489998,243882426489998,2015,23,23,224,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751127489998,243882426489998,2015,23,23,224,2,180,1,,2,0.0,4.0,,4.0,0.0,4.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751128489998,243882426489998,2015,23,23,224,2,180,2,,1,4.0,24.0,,20.0,4.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751129489998,243882426489998,2015,23,23,224,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751130489998,243882426489998,2015,23,23,224,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751131489998,243882426489998,2015,23,23,224,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751132489998,243882426489998,2015,23,23,224,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366751133489998,243882426489998,2015,23,23,224,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366779299489998,243882824489998,2015,23,25,112,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779300489998,243882824489998,2015,23,25,112,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779301489998,243882824489998,2015,23,25,112,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779302489998,243882824489998,2015,23,25,112,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779303489998,243882824489998,2015,23,25,112,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779304489998,243882824489998,2015,23,25,112,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779305489998,243882824489998,2015,23,25,112,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779306489998,243882824489998,2015,23,25,112,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752667489998,243882444489998,2015,23,25,146,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752668489998,243882444489998,2015,23,25,146,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752669489998,243882444489998,2015,23,25,146,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752670489998,243882444489998,2015,23,25,146,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752671489998,243882444489998,2015,23,25,146,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752672489998,243882444489998,2015,23,25,146,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752673489998,243882444489998,2015,23,25,146,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752674489998,243882444489998,2015,23,25,146,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366778063489998,243882810489998,2015,23,25,246,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366778064489998,243882810489998,2015,23,25,246,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366778065489998,243882810489998,2015,23,25,246,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366778066489998,243882810489998,2015,23,25,246,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366778067489998,243882810489998,2015,23,25,246,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366778068489998,243882810489998,2015,23,25,246,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366778069489998,243882810489998,2015,23,25,246,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366778070489998,243882810489998,2015,23,25,246,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:30,1,,
366779584489998,243882827489998,2015,23,25,294,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779585489998,243882827489998,2015,23,25,294,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779586489998,243882827489998,2015,23,25,294,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779587489998,243882827489998,2015,23,25,294,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779588489998,243882827489998,2015,23,25,294,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779589489998,243882827489998,2015,23,25,294,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779590489998,243882827489998,2015,23,25,294,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779591489998,243882827489998,2015,23,25,294,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752342489998,243882441489998,2015,23,25,559,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752343489998,243882441489998,2015,23,25,559,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752344489998,243882441489998,2015,23,25,559,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752345489998,243882441489998,2015,23,25,559,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752349489998,243882441489998,2015,23,25,559,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752346489998,243882441489998,2015,23,25,559,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752347489998,243882441489998,2015,23,25,559,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366752348489998,243882441489998,2015,23,25,559,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753972489998,243882462489998,2015,23,25,667,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753973489998,243882462489998,2015,23,25,667,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753974489998,243882462489998,2015,23,25,667,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753975489998,243882462489998,2015,23,25,667,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753976489998,243882462489998,2015,23,25,667,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753977489998,243882462489998,2015,23,25,667,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753978489998,243882462489998,2015,23,25,667,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366753979489998,243882462489998,2015,23,25,667,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:56,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779762489998,243882830489998,2015,23,25,768,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779763489998,243882830489998,2015,23,25,768,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779764489998,243882830489998,2015,23,25,768,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779765489998,243882830489998,2015,23,25,768,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779766489998,243882830489998,2015,23,25,768,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779767489998,243882830489998,2015,23,25,768,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779768489998,243882830489998,2015,23,25,768,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366779769489998,243882830489998,2015,23,25,768,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793933489998,243883015489998,2015,23,25,1100,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,0,10,
366793934489998,243883015489998,2015,23,25,1100,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793935489998,243883015489998,2015,23,25,1100,2,180,1,,2,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793936489998,243883015489998,2015,23,25,1100,2,360,1,,2,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793937489998,243883015489998,2015,23,25,1100,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793938489998,243883015489998,2015,23,25,1100,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793939489998,243883015489998,2015,23,25,1100,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366793940489998,243883015489998,2015,23,25,1100,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:58,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771733489998,243882714489998,2015,23,25,1514,1,90,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771734489998,243882714489998,2015,23,25,1514,1,270,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771735489998,243882714489998,2015,23,25,1514,2,180,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771736489998,243882714489998,2015,23,25,1514,2,360,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771737489998,243882714489998,2015,23,25,1514,3,135,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771738489998,243882714489998,2015,23,25,1514,3,315,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771739489998,243882714489998,2015,23,25,1514,4,45,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
366771740489998,243882714489998,2015,23,25,1514,4,225,1,,1,0.0,24.0,,24.0,0.0,24.0,BOCONNELL,2015-12-29 12:55:57,489998,FSTROFFE,290487,2022-04-18 09:42:31,1,,
