CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,CONDID,MEASYEAR,SMALLCT,MEDIUMCT,LARGECT,RSNCTCD,PILESCD,SMALL_TL_COND,SMALL_TL_PLOT,SMALL_TL_UNADJ,MEDIUM_TL_COND,MEDIUM_TL_PLOT,MEDIUM_TL_UNADJ,LARGE_TL_COND,LARGE_TL_PLOT,LARGE_TL_UNADJ,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,FWD_STATUS_CD,FWD_NONSAMPLE_REASN_CD,FWD_SAMPLE_METHOD,SLOPE
233176823020004,15666480020004,2013,23,21,3710,360,2,1,,27,14,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233197582020004,15666755020004,2013,23,21,5344,135,3,1,,57,4,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233197583020004,15666755020004,2013,23,21,5344,225,4,1,,98,7,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233197580020004,15666755020004,2013,23,21,5344,270,1,1,,37,7,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233197581020004,15666755020004,2013,23,21,5344,360,2,1,,39,8,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233188684020004,15666647020004,2013,23,23,3285,135,3,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233188685020004,15666647020004,2013,23,23,3285,225,4,2,,26,1,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233188682020004,15666647020004,2013,23,23,3285,270,1,1,,,,,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233188683020004,15666647020004,2013,23,23,3285,360,2,2,,24,1,2,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233162277020004,15666283020004,2013,23,25,2730,135,3,1,,23,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233162278020004,15666283020004,2013,23,25,2730,225,4,1,,11,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233162275020004,15666283020004,2013,23,25,2730,270,1,1,,9,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233162276020004,15666283020004,2013,23,25,2730,360,2,1,,9,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233178321020004,15666501020004,2013,23,25,2741,135,3,1,,6,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233178322020004,15666501020004,2013,23,25,2741,225,4,1,,2,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233178319020004,15666501020004,2013,23,25,2741,270,1,1,,5,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233178320020004,15666501020004,2013,23,25,2741,360,2,1,,3,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233178035020004,15666498020004,2013,23,25,2758,135,3,2,,6,1,0,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233178036020004,15666498020004,2013,23,25,2758,225,4,1,,21,6,3,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233178033020004,15666498020004,2013,23,25,2758,270,1,1,,10,3,3,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233178034020004,15666498020004,2013,23,25,2758,360,2,1,,11,6,4,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233185901020004,15666605020004,2013,23,25,2942,135,3,1,,8,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233185902020004,15666605020004,2013,23,25,2942,225,4,1,,6,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233185899020004,15666605020004,2013,23,25,2942,270,1,1,,5,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233185900020004,15666605020004,2013,23,25,2942,360,2,1,,8,6,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233185383020004,15666599020004,2013,23,25,2980,135,3,1,,4,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233185384020004,15666599020004,2013,23,25,2980,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233185381020004,15666599020004,2013,23,25,2980,270,1,1,,4,3,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233185382020004,15666599020004,2013,23,25,2980,360,2,1,,0,0,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233202492020004,15666829020004,2013,23,25,3085,135,3,1,,14,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233202493020004,15666829020004,2013,23,25,3085,225,4,1,,3,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233202490020004,15666829020004,2013,23,25,3085,270,1,1,,4,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233202491020004,15666829020004,2013,23,25,3085,360,2,1,,13,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233161209020004,15666266020004,2013,23,25,3121,225,4,1,,34,5,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
233161207020004,15666266020004,2013,23,25,3121,270,1,1,,2,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
233161208020004,15666266020004,2013,23,25,3121,360,2,1,,19,0,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
233178771020004,15666507020004,2013,23,25,3184,135,3,1,,4,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233178772020004,15666507020004,2013,23,25,3184,225,4,1,,25,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233178769020004,15666507020004,2013,23,25,3184,270,1,1,,16,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233178770020004,15666507020004,2013,23,25,3184,360,2,1,,15,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233202301020004,15666827020004,2013,23,25,3230,135,3,1,,21,5,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233202302020004,15666827020004,2013,23,25,3230,225,4,1,,2,6,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233202299020004,15666827020004,2013,23,25,3230,270,1,1,,1,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233202300020004,15666827020004,2013,23,25,3230,360,2,2,,2,2,2,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233156672020004,15666203020004,2013,23,25,3349,135,3,1,,5,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233156673020004,15666203020004,2013,23,25,3349,225,4,1,,4,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233156670020004,15666203020004,2013,23,25,3349,270,1,1,,6,2,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233156671020004,15666203020004,2013,23,25,3349,360,2,1,,6,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233201989020004,15666824020004,2013,23,25,3369,135,3,1,,9,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233201990020004,15666824020004,2013,23,25,3369,225,4,1,,4,0,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233201987020004,15666824020004,2013,23,25,3369,270,1,1,,6,0,4,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233201988020004,15666824020004,2013,23,25,3369,360,2,1,,22,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233162106020004,15666281020004,2013,23,25,3646,135,3,1,,11,2,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233162107020004,15666281020004,2013,23,25,3646,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233162104020004,15666281020004,2013,23,25,3646,270,1,1,,37,10,3,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233162105020004,15666281020004,2013,23,25,3646,360,2,1,,21,1,0,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233187282020004,15666624020004,2013,23,25,3674,135,3,2,,11,4,1,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
233187283020004,15666624020004,2013,23,25,3674,225,4,1,,8,0,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
233187280020004,15666624020004,2013,23,25,3674,270,1,1,,10,1,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
233187281020004,15666624020004,2013,23,25,3674,360,2,2,,25,4,0,,,12.0,24.0,24.0,12.0,24.0,24.0,20.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:39,290487,1,,3,
233159010020004,15666234020004,2013,23,27,3156,135,3,3,,6,4,2,,,12.0,18.0,24.0,12.0,18.0,24.0,20.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233159011020004,15666234020004,2013,23,27,3156,225,4,3,,0,0,1,,,12.0,18.0,24.0,12.0,18.0,24.0,20.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233159008020004,15666234020004,2013,23,27,3156,270,1,1,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233159009020004,15666234020004,2013,23,27,3156,360,2,2,,6,3,8,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233204653020004,15666861020004,2013,23,27,3269,135,3,1,,27,4,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233204654020004,15666861020004,2013,23,27,3269,225,4,2,,,,,,,6.0,24.0,24.0,6.0,24.0,24.0,10.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233204651020004,15666861020004,2013,23,27,3269,270,1,1,,22,6,2,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233204652020004,15666861020004,2013,23,27,3269,360,2,1,,17,4,1,,,18.0,24.0,24.0,18.0,24.0,24.0,30.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:35,290487,1,,3,
233165057020004,15666325020004,2013,23,27,3450,135,3,1,,17,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233165058020004,15666325020004,2013,23,27,3450,225,4,1,,1,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233165055020004,15666325020004,2013,23,27,3450,270,1,1,,4,6,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233165056020004,15666325020004,2013,23,27,3450,360,2,1,,13,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:42,290487,1,,3,
233158602020004,15666229020004,2013,23,27,3670,135,3,1,,8,3,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233158603020004,15666229020004,2013,23,27,3670,225,4,1,,16,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233158600020004,15666229020004,2013,23,27,3670,270,1,1,,15,8,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233158601020004,15666229020004,2013,23,27,3670,360,2,1,,7,1,2,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233204842020004,15666864020004,2013,23,29,2707,135,3,1,,21,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233204843020004,15666864020004,2013,23,29,2707,225,4,1,,23,8,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233204840020004,15666864020004,2013,23,29,2707,270,1,1,,7,2,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233204841020004,15666864020004,2013,23,29,2707,360,2,1,,4,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:41,290487,1,,3,
233160130020004,15666249020004,2013,23,29,2735,135,3,1,,13,2,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233160131020004,15666249020004,2013,23,29,2735,225,4,1,,16,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233160128020004,15666249020004,2013,23,29,2735,270,1,1,,107,11,5,1,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233160129020004,15666249020004,2013,23,29,2735,360,2,1,,11,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:33,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233205278020004,15666868020004,2013,23,29,2862,135,3,1,,42,4,3,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233205279020004,15666868020004,2013,23,29,2862,225,4,1,,127,16,0,1,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233205276020004,15666868020004,2013,23,29,2862,270,1,1,,64,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233205277020004,15666868020004,2013,23,29,2862,360,2,1,,43,0,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233184541020004,15666589020004,2013,23,29,3154,135,3,1,,49,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233184542020004,15666589020004,2013,23,29,3154,225,4,1,,7,4,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233184539020004,15666589020004,2013,23,29,3154,270,1,1,,243,2,1,1,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233184540020004,15666589020004,2013,23,29,3154,360,2,1,,46,4,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233184314020004,15666587020004,2013,23,29,3198,135,3,1,,5,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233184315020004,15666587020004,2013,23,29,3198,225,4,1,,6,3,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233184312020004,15666587020004,2013,23,29,3198,270,1,1,,23,3,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233184313020004,15666587020004,2013,23,29,3198,360,2,1,,11,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:38,290487,1,,3,
233169366020004,15666391020004,2013,23,29,3385,135,3,1,,14,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233169367020004,15666391020004,2013,23,29,3385,225,4,1,,14,1,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233169364020004,15666391020004,2013,23,29,3385,270,1,1,,4,2,1,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233169365020004,15666391020004,2013,23,29,3385,360,2,1,,11,1,0,,,24.0,24.0,24.0,24.0,24.0,24.0,40.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:34,20004,FSTROFFE,2022-04-18 09:42:36,290487,1,,3,
233205771020004,15666874020004,2013,23,29,3599,135,3,1,,21,7,1,,,12.0,18.0,24.0,12.0,18.0,24.0,20.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233205772020004,15666874020004,2013,23,29,3599,225,4,2,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233205769020004,15666874020004,2013,23,29,3599,270,1,1,,19,7,0,,,12.0,18.0,24.0,12.0,18.0,24.0,20.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233205770020004,15666874020004,2013,23,29,3599,360,2,3,,,,,,,6.0,18.0,24.0,6.0,18.0,24.0,10.0,30.0,40.0,BOCONNELL,2014-01-30 06:04:36,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233186326020004,15666609020004,2013,23,31,3544,135,3,2,,7,0,0,,,16.0,24.0,24.0,16.0,24.0,24.0,24.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233186327020004,15666609020004,2013,23,31,3544,135,3,3,,,,,,,2.0,24.0,24.0,2.0,24.0,24.0,6.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
233186328020004,15666609020004,2013,23,31,3544,225,4,2,,34,6,6,,,16.0,24.0,24.0,16.0,24.0,24.0,24.0,40.0,40.0,BOCONNELL,2014-01-30 06:04:35,20004,FSTROFFE,2022-04-18 09:42:40,290487,1,,3,
