CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
216223248020004,247056199010661,2012,23,25,2690,360,2,2,,1,1.0,2.0,,BOCONNELL,2013-08-29 08:24:04,20004,MAHATFIELD,2014-05-14 16:17:09,489998,3,1,,1,,,,1
216224905020004,247056646010661,2012,23,27,2440,45,4,2,,1,0.0,0.2,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224899020004,247056646010661,2012,23,27,2440,90,1,2,,1,2.3,0.2,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224903020004,247056646010661,2012,23,27,2440,135,3,2,,1,0.0,0.5,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224901020004,247056646010661,2012,23,27,2440,180,2,2,,1,2.4,1.5,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224906020004,247056646010661,2012,23,27,2440,225,4,2,,1,3.4,1.0,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224900020004,247056646010661,2012,23,27,2440,270,1,2,,1,1.6,4.7,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224904020004,247056646010661,2012,23,27,2440,315,3,2,,1,0.3,0.7,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224902020004,247056646010661,2012,23,27,2440,360,2,2,,1,1.0,1.9,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216225032020004,247056679010661,2012,23,27,2528,45,4,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225026020004,247056679010661,2012,23,27,2528,90,1,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225030020004,247056679010661,2012,23,27,2528,135,3,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225028020004,247056679010661,2012,23,27,2528,180,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225033020004,247056679010661,2012,23,27,2528,225,4,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225027020004,247056679010661,2012,23,27,2528,270,1,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225031020004,247056679010661,2012,23,27,2528,315,3,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225029020004,247056679010661,2012,23,27,2528,360,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,,,,,,,1
216225568020004,247056851010661,2012,23,29,2065,45,4,2,,1,1.3,1.4,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225562020004,247056851010661,2012,23,29,2065,90,1,2,,1,0.4,0.4,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225566020004,247056851010661,2012,23,29,2065,135,3,2,,1,1.5,2.9,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225564020004,247056851010661,2012,23,29,2065,180,2,2,,1,1.4,1.1,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225569020004,247056851010661,2012,23,29,2065,225,4,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225563020004,247056851010661,2012,23,29,2065,270,1,2,,1,0.4,2.3,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225567020004,247056851010661,2012,23,29,2065,315,3,2,,1,0.2,0.3,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225565020004,247056851010661,2012,23,29,2065,360,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225533020004,247056842010661,2012,23,29,2289,45,4,2,,1,2.5,2.9,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225527020004,247056842010661,2012,23,29,2289,90,1,2,,1,2.0,2.1,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225531020004,247056842010661,2012,23,29,2289,135,3,2,,1,1.0,2.2,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225529020004,247056842010661,2012,23,29,2289,180,2,2,,1,1.7,1.2,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225534020004,247056842010661,2012,23,29,2289,225,4,2,,1,2.9,1.4,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225528020004,247056842010661,2012,23,29,2289,270,1,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225532020004,247056842010661,2012,23,29,2289,315,3,2,,1,1.4,3.1,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225530020004,247056842010661,2012,23,29,2289,360,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225595020004,247056866010661,2012,23,29,2366,45,4,2,,1,7.5,0.2,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225589020004,247056866010661,2012,23,29,2366,90,1,2,,1,6.0,0.4,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225593020004,247056866010661,2012,23,29,2366,135,3,2,,1,6.9,0.4,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225591020004,247056866010661,2012,23,29,2366,180,2,2,,1,6.3,0.4,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225596020004,247056866010661,2012,23,29,2366,225,4,2,,1,8.3,0.2,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225590020004,247056866010661,2012,23,29,2366,270,1,2,,1,7.6,0.0,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225594020004,247056866010661,2012,23,29,2366,315,3,2,,1,5.3,0.9,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225592020004,247056866010661,2012,23,29,2366,360,2,2,,1,3.8,0.7,,BOCONNELL,2013-08-29 08:24:08,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225386020004,247056799010661,2012,23,29,2416,45,4,2,,1,1.5,0.5,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225380020004,247056799010661,2012,23,29,2416,90,1,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225384020004,247056799010661,2012,23,29,2416,135,3,2,,1,3.3,1.0,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225382020004,247056799010661,2012,23,29,2416,180,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225387020004,247056799010661,2012,23,29,2416,225,4,2,,1,1.7,0.5,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225381020004,247056799010661,2012,23,29,2416,270,1,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225385020004,247056799010661,2012,23,29,2416,315,3,2,,1,1.3,1.0,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225383020004,247056799010661,2012,23,29,2416,360,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225505020004,247056830010661,2012,23,29,2569,45,4,2,,1,0.7,0.7,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225499020004,247056830010661,2012,23,29,2569,90,1,2,,1,2.0,0.1,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225503020004,247056830010661,2012,23,29,2569,135,3,2,,1,1.1,1.9,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225501020004,247056830010661,2012,23,29,2569,180,2,2,,1,1.1,2.1,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225506020004,247056830010661,2012,23,29,2569,225,4,2,,1,1.3,0.7,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225500020004,247056830010661,2012,23,29,2569,270,1,2,,1,3.1,0.3,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225504020004,247056830010661,2012,23,29,2569,315,3,2,,1,6.0,6.8,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225502020004,247056830010661,2012,23,29,2569,360,2,2,,1,1.9,0.5,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,1,,1,,,,1
216225327020004,247056779010661,2012,23,29,2608,45,4,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225321020004,247056779010661,2012,23,29,2608,90,1,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225325020004,247056779010661,2012,23,29,2608,135,3,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225323020004,247056779010661,2012,23,29,2608,180,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225328020004,247056779010661,2012,23,29,2608,225,4,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225322020004,247056779010661,2012,23,29,2608,270,1,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225326020004,247056779010661,2012,23,29,2608,315,3,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216225324020004,247056779010661,2012,23,29,2608,360,2,2,,1,,,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:06,489998,3,,10,,10,,,0
216223501020004,247056242010661,2012,23,29,2684,45,4,2,,1,2.1,0.6,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
216223495020004,247056242010661,2012,23,29,2684,90,1,2,,1,1.3,0.7,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:09,489998,3,1,,1,,,,1
216223499020004,247056242010661,2012,23,29,2684,135,3,2,,1,0.4,1.7,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
216223497020004,247056242010661,2012,23,29,2684,180,2,2,,1,0.3,0.5,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
216223502020004,247056242010661,2012,23,29,2684,225,4,2,,1,3.4,1.8,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
216223496020004,247056242010661,2012,23,29,2684,270,1,2,,1,0.8,1.2,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:09,489998,3,1,,1,,,,1
216223500020004,247056242010661,2012,23,29,2684,315,3,2,,1,0.6,0.3,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
216223498020004,247056242010661,2012,23,29,2684,360,2,2,,1,3.1,1.4,,BOCONNELL,2013-08-29 08:24:05,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
216224877020004,247056638010661,2012,23,31,2151,45,4,2,,1,0.8,0.4,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224871020004,247056638010661,2012,23,31,2151,90,1,2,,1,0.6,0.8,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224875020004,247056638010661,2012,23,31,2151,135,3,2,,2,0.3,0.3,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,2,,1,,,,1
216224873020004,247056638010661,2012,23,31,2151,180,2,2,,2,0.2,0.2,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,2,,1,,,,1
216224878020004,247056638010661,2012,23,31,2151,225,4,2,,1,1.1,1.0,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224872020004,247056638010661,2012,23,31,2151,270,1,2,,1,0.4,1.0,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224876020004,247056638010661,2012,23,31,2151,315,3,2,,2,0.6,0.7,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,2,,1,,,,1
216224874020004,247056638010661,2012,23,31,2151,360,2,2,,2,0.7,0.2,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224777020004,247056570010661,2012,23,31,2377,45,4,2,,1,0.0,0.4,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224771020004,247056570010661,2012,23,31,2377,90,1,2,,1,2.5,1.0,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224775020004,247056570010661,2012,23,31,2377,135,3,2,,1,1.0,0.8,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224773020004,247056570010661,2012,23,31,2377,180,2,2,,1,0.1,1.6,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224778020004,247056570010661,2012,23,31,2377,225,4,2,,1,0.0,1.8,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224772020004,247056570010661,2012,23,31,2377,270,1,2,,1,1.4,0.8,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
216224776020004,247056570010661,2012,23,31,2377,315,3,2,,1,1.5,0.2,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,2,,1,,,,1
216224774020004,247056570010661,2012,23,31,2377,360,2,2,,1,1.8,0.3,,BOCONNELL,2013-08-29 08:24:07,20004,MAHATFIELD,2014-05-14 16:17:05,489998,3,1,,1,,,,1
233166368020004,15666344020004,2013,23,3,2750,270,1,2,,1,0.3,0.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,1,,1,,,,1
233166373020004,15666344020004,2013,23,3,2750,45,4,2,,1,0.1,1.0,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,1,,1,,,,1
233166371020004,15666344020004,2013,23,3,2750,135,3,2,,1,,,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,,10,,10,,,0
233166369020004,15666344020004,2013,23,3,2750,180,2,2,,2,4.8,0.4,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,1,,1,,,,1
233166374020004,15666344020004,2013,23,3,2750,225,4,2,,1,,,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,,10,,10,,,0
233166367020004,15666344020004,2013,23,3,2750,90,1,2,,1,0.5,0.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,1,,1,,,,1
233166372020004,15666344020004,2013,23,3,2750,315,3,2,,1,0.1,0.7,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,1,,1,,,,1
233166370020004,15666344020004,2013,23,3,2750,360,2,2,,2,,,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,,10,,10,,,0
233196140020004,15666741020004,2013,23,3,2764,180,2,2,,1,,,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,,10,,10,,,0
233196144020004,15666741020004,2013,23,3,2764,45,4,2,,1,1.4,0.1,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
233196142020004,15666741020004,2013,23,3,2764,135,3,2,,1,,,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,,10,,10,,,0
233196138020004,15666741020004,2013,23,3,2764,90,1,2,,1,,,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,,10,,10,,,0
233196145020004,15666741020004,2013,23,3,2764,225,4,2,,1,,,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,,10,,10,,,0
233196139020004,15666741020004,2013,23,3,2764,270,1,2,,1,2.4,0.4,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
233196143020004,15666741020004,2013,23,3,2764,315,3,2,,1,1.6,0.0,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,1,,1,,,,1
233196141020004,15666741020004,2013,23,3,2764,360,2,2,,1,,,,BOCONNELL,2014-01-30 06:04:35,20004,MAHATFIELD,2014-05-14 16:17:04,489998,3,,10,,10,,,0
234437156020004,15666383020004,2013,23,3,2840,90,1,2,,1,5.2,2.0,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
234437163020004,15666383020004,2013,23,3,2840,225,4,2,,1,10.0,0.2,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
234437162020004,15666383020004,2013,23,3,2840,45,4,2,,1,1.6,0.3,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
234437160020004,15666383020004,2013,23,3,2840,135,3,2,,1,0.5,0.2,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
234437158020004,15666383020004,2013,23,3,2840,180,2,2,,1,1.7,1.4,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
234437157020004,15666383020004,2013,23,3,2840,270,1,2,,1,1.3,1.3,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
234437161020004,15666383020004,2013,23,3,2840,315,3,2,,1,3.1,0.6,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
234437159020004,15666383020004,2013,23,3,2840,360,2,2,,1,2.1,0.9,,BOCONNELL,2014-02-03 12:32:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
276513277489998,15666333020004,2013,23,3,2851,270,1,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
276513282489998,15666333020004,2013,23,3,2851,45,4,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
276513283489998,15666333020004,2013,23,3,2851,225,4,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
276513276489998,15666333020004,2013,23,3,2851,90,1,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
276513280489998,15666333020004,2013,23,3,2851,135,3,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
276513279489998,15666333020004,2013,23,3,2851,180,2,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
276513281489998,15666333020004,2013,23,3,2851,315,3,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
276513278489998,15666333020004,2013,23,3,2851,360,2,2,2013,1,0.0,0.0,,MAHATFIELD,2014-09-23 05:46:03,489998,,,,3,2,,2,,,,1
233173682020004,15666444020004,2013,23,3,2914,45,4,2,,1,3.2,2.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233173676020004,15666444020004,2013,23,3,2914,90,1,2,,1,3.7,2.1,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233173680020004,15666444020004,2013,23,3,2914,135,3,2,,1,2.9,2.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233173678020004,15666444020004,2013,23,3,2914,180,2,2,,1,2.8,2.0,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233173683020004,15666444020004,2013,23,3,2914,225,4,2,,1,2.7,1.9,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233173677020004,15666444020004,2013,23,3,2914,270,1,2,,1,2.1,1.3,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233173681020004,15666444020004,2013,23,3,2914,315,3,2,,1,2.6,2.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233173679020004,15666444020004,2013,23,3,2914,360,2,2,,1,2.8,1.9,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
233166951020004,15666348020004,2013,23,3,2954,45,4,2,,1,1.3,0.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,2,,1,,,,1
233166945020004,15666348020004,2013,23,3,2954,90,1,2,,1,1.1,0.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,2,,1,,,,1
233166949020004,15666348020004,2013,23,3,2954,135,3,2,,2,1.4,0.9,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,1,,1,,,,1
233166947020004,15666348020004,2013,23,3,2954,180,2,2,,1,1.3,0.1,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,2,,1,,,,1
233166952020004,15666348020004,2013,23,3,2954,225,4,2,,1,1.5,0.1,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,2,,1,,,,1
233166946020004,15666348020004,2013,23,3,2954,270,1,2,,1,1.4,0.1,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,2,,1,,,,1
233166950020004,15666348020004,2013,23,3,2954,315,3,2,,2,0.1,0.2,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,1,,1,,,,1
233166948020004,15666348020004,2013,23,3,2954,360,2,2,,1,1.3,0.1,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:02,489998,3,2,,1,,,,1
233172209020004,15666429020004,2013,23,3,3020,45,4,2,,2,,,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,,,,,,,1
233172203020004,15666429020004,2013,23,3,3020,90,1,2,,1,1.8,1.5,,BOCONNELL,2014-01-30 06:04:34,20004,MAHATFIELD,2014-05-14 16:17:03,489998,3,1,,1,,,,1
